tag_label,tag_id,market_id,market_slug,question,clob_token_ids
finance,120,608383,will-freddie-mac-not-ipo-by-june-30-2026,"Will Freddie Mac not IPO by June 30, 2026?","[""54243248029306051275830191258135173526338964558849942397736273379412655532516"", ""91691902168834009974806478793015739249455252228513429395248013088866059313953""]"
finance,120,608384,will-databricks-market-cap-be-less-than-100b-at-market-close-on-ipo-day,Will Databricks’ market cap be less than $100B at market close on IPO day?,"[""95283166983401852140768599286936151280161849901026954996037024891041219741938"", ""16624530711809689041578804201043541896139077796685075339451355982145980880157""]"
finance,120,608385,will-databricks-market-cap-be-between-100b-and-125b-at-market-close-on-ipo-day,Will Databricks’ market cap be between $100B and $125B at market close on IPO day?,"[""86901640170488441461039486375209273801637244131459161912800989458184462290377"", ""14094013348979601436291334540102877105210326586952348557584020637903743574642""]"
finance,120,608386,will-databricks-market-cap-be-between-125b-and-150b-at-market-close-on-ipo-day,Will Databricks’ market cap be between $125B and $150B at market close on IPO day?,"[""97129993192515764054986309667509263264351752306534898219600726529346982639419"", ""110174647420062908094974443969794900336935492448720570986651156715151919402427""]"
finance,120,608387,will-databricks-market-cap-be-between-150b-and-175b-at-market-close-on-ipo-day,Will Databricks’ market cap be between $150B and $175B at market close on IPO day?,"[""86489390395289359558613323877663292913780330098362124791393340809410168632241"", ""78017339386553777998494211841152287267601271450675946315067245004698616252637""]"
finance,120,608388,will-databricks-market-cap-be-between-175b-and-200b-at-market-close-on-ipo-day,Will Databricks’ market cap be between $175B and $200B at market close on IPO day?,"[""40258441904933891010741847628826824539468167050258173540390180564710955661099"", ""39008943502543765967058042173497862478025464237288390919790957540044067925544""]"
finance,120,608389,will-databricks-market-cap-be-between-200b-and-250b-at-market-close-on-ipo-day,Will Databricks’ market cap be between $200B and $250B at market close on IPO day?,"[""54250590526818870500092439523908193238020944970615992738858971233115521538962"", ""109076367793614928186151139774319227410374347854675886238564598742526375778916""]"
finance,120,608390,will-databricks-market-cap-be-greater-than-250b-at-market-close-on-ipo-day,Will Databricks’ market cap be $250B or greater at market close on IPO day?,"[""82712470265251700739331694672360544122893066934757473974734613171971970115364"", ""6273889179081414778679463791254230404267393920209348468962063224822611709754""]"
finance,120,608391,will-databricks-not-ipo-by-june-30-2026,"Will Databricks not IPO by June 30, 2026?","[""88917568612774539217144914924255697346050145484024820245675466470965610063405"", ""7952083005317791503025893439294526265208794880077080681972614336214155210938""]"
finance,120,608392,will-stripes-market-cap-be-less-than-80b-at-market-close-on-ipo-day,Will Stripe’s market cap be less than $80B at market close on IPO day?,"[""32968341948204373341622549015077301743176984559839089527120694005326340631965"", ""19845436317498992677729026362700087887065920346030569541585600013099473710639""]"
finance,120,608393,will-stripes-market-cap-be-between-80b-and-100b-at-market-close-on-ipo-day,Will Stripe’s market cap be between $80B and $100B at market close on IPO day?,"[""13986990593551346934180369322143442319151776409512592545696715177800565940569"", ""46477055511928802305871870544961419728762162363024275463912888154597320120223""]"
finance,120,608394,will-stripes-market-cap-be-between-100b-and-120b-at-market-close-on-ipo-day,Will Stripe’s market cap be between $100B and $120B at market close on IPO day?,"[""114492877966140684018682752756008128367968333531744283465420223400327242203881"", ""75701058868331201775069911407645821013233843572698963559250184599603027030054""]"
finance,120,608395,will-stripes-market-cap-be-between-120b-and-140b-at-market-close-on-ipo-day,Will Stripe’s market cap be between $120B and $140B at market close on IPO day?,"[""54960339021810821002608536313392642741296500124718788520040272866772532121044"", ""63727355381184542281210853076888298871978167151761041112625093048354950500520""]"
finance,120,608396,will-stripes-market-cap-be-greater-than-140b-at-market-close-on-ipo-day,Will Stripe’s market cap be $140B or greater at market close on IPO day?,"[""195928349533315596595305126471738494775883003093487532708892885008234493544"", ""75013115303617466002500221618724536968904237026728502667764718978862356730825""]"
finance,120,608397,will-stripe-not-ipo-by-june-30-2026,"Will Stripe not IPO by June 30, 2026?","[""53703724894913146397718355589619605161922119509512772920279877071805641165559"", ""53729975633757169097007121898269744507742420238247181414435653260215633496084""]"
finance,120,608398,will-discords-market-cap-be-less-than-15b-at-market-close-on-ipo-day,Will Discord’s market cap be less than $15B at market close on IPO day?,"[""111615694922589471518709913330752256579066965027597319186712737482564226971621"", ""37641098626572217826113778038672139027795445643187198107422853622041916359202""]"
finance,120,608399,will-discords-market-cap-be-between-15b-and-20b-at-market-close-on-ipo-day,Will Discord’s market cap be between $15B and $20B at market close on IPO day?,"[""23387550398190922104255350392776408870948472352126954950132953752592004649370"", ""60423923579555419732644444343422746275838467470939935795923592315079938825858""]"
finance,120,608400,will-discords-market-cap-be-between-20b-and-25b-at-market-close-on-ipo-day,Will Discord’s market cap be between $20B and $25B at market close on IPO day?,"[""31696553975289410140290948683817218479197151547107820631838062120765263218207"", ""15773906331640810518861820313958219509818038644763742173017738887800677132778""]"
finance,120,608401,will-discords-market-cap-be-between-25b-and-30b-at-market-close-on-ipo-day,Will Discord’s market cap be between $25B and $30B at market close on IPO day?,"[""24464287059144790964921132647430317534423993030551328702646389061037972900004"", ""11131107511900641245206144095529510883523799838491612223076408078381423914338""]"
finance,120,608402,will-discords-market-cap-be-greater-than-30b-at-market-close-on-ipo-day,Will Discord’s market cap be $30B or greater at market close on IPO day?,"[""97459952399162682914329555715330144276040984936847663184224625452767664279559"", ""87664718841872401393093794331212169237030075889422196510757614495080279744366""]"
finance,120,608403,will-discord-not-ipo-by-june-30-2026,"Will Discord not IPO by June 30, 2026?","[""20515327050660007511113976298622695368506919314839659387310971317284012047090"", ""23492690562244920731355799809354554402865268637556322216021405257475612945947""]"
finance,120,608404,will-anthropics-market-cap-be-less-than-100b-at-market-close-on-ipo-day,Will Anthropic’s market cap be less than $100B at market close on IPO day?,"[""14018274637090307878372326472471535510234764986484318979992031495866993899114"", ""96273034524767787776010786558805218686447675561409040405732588533059324765120""]"
finance,120,608405,will-anthropics-market-cap-be-between-100b-and-200b-at-market-close-on-ipo-day,Will Anthropic’s market cap be between $100B and $200B at market close on IPO day?,"[""3582909290250926407191918122052174125159494741311100864347821017836587355465"", ""114008160522524135838931792829393318088619950145193198099438473731147377613768""]"
finance,120,608406,will-anthropics-market-cap-be-between-200b-and-300b-at-market-close-on-ipo-day,Will Anthropic’s market cap be between $200B and $300B at market close on IPO day?,"[""25364315774161045332043855484299094418372682136682452573538483866165300109323"", ""100681609576258995438038424641965680670018325584550779516176154363856139341383""]"
finance,120,608407,will-anthropics-market-cap-be-between-300b-and-400b-at-market-close-on-ipo-day,Will Anthropic’s market cap be between $300B and $400B at market close on IPO day?,"[""103262395307817397643448293620305783962194121365663113096802687661195478966769"", ""79328018962822842956095889753002194247245205822174361223020554741394694247688""]"
finance,120,608408,will-anthropics-market-cap-be-between-400b-and-600b-at-market-close-on-ipo-day,Will Anthropic’s market cap be between $400B and $600B at market close on IPO day?,"[""8363164561761349035857552741360916035907813451650923438568657749594524277933"", ""98435203099397333366478645490207244409089950776570596041709359306909815985953""]"
finance,120,608409,will-anthropics-market-cap-be-greater-than-600b-at-market-close-on-ipo-day,Will Anthropic’s market cap be $600B or greater at market close on IPO day?,"[""37274093418935907685306114755989100443797473374068006190293618176554689002540"", ""93162980230033398538559684264587948628844941536217727449749640327127530170537""]"
finance,120,608410,will-anthropic-not-ipo-by-june-30-2026,"Will Anthropic not IPO by June 30, 2026?","[""14495888673864948586083280727326896461319586754303430637766841544809472748499"", ""115325941598173083223514202069551504506839832374902801149030045097943446509453""]"
finance,120,616902,will-no-fed-rate-cuts-happen-in-2026,Will no Fed rate cuts happen in 2026?,"[""12403602920039269077597917340921667997547115084613238528792639013246536343316"", ""21294592205022969346730955103773391901993330222644504059576935265667917187903""]"
finance,120,616903,will-1-fed-rate-cut-happen-in-2026,Will 1 Fed rate cut happen in 2026?,"[""113379839734351069617987084078322474966003108854908079701423911002443710490196"", ""48058805012599375970268777474956242772204241523361869981040579395242001094965""]"
finance,120,616904,will-2-fed-rate-cuts-happen-in-2026,Will 2 Fed rate cuts happen in 2026?,"[""72535544017897924722695722172278828562733090748474862987195303914909938482758"", ""81407142104509110921187520775072626840789848613047331773172953370174825669358""]"
finance,120,616905,will-3-fed-rate-cuts-happen-in-2026,Will 3 Fed rate cuts happen in 2026?,"[""95835705062472305459663741402900736177330733688944910993896545106260819635212"", ""52125994957619926233854688437715340370114575617673092175221127058976458963420""]"
finance,120,616906,will-4-fed-rate-cuts-happen-in-2026,Will 4 Fed rate cuts happen in 2026?,"[""73197441127256680134600821323583356037261213281680365433623681075249556019477"", ""71677612305244936641085500097737038199081845621961106192204236262687669821119""]"
finance,120,616907,will-5-fed-rate-cuts-happen-in-2026,Will 5 Fed rate cuts happen in 2026?,"[""29213252446661789250484965446100709214117256176608501943249094649759520097655"", ""39766939694460004925290266709531635660902081793543974711598767930913394552857""]"
finance,120,616908,will-6-fed-rate-cuts-happen-in-2026,Will 6 Fed rate cuts happen in 2026?,"[""77531340423610587330488971960018210147778793548713753738604838920212617696839"", ""82580329456069960430455853606847264180718690130912450048527873419398759263654""]"
finance,120,616909,will-7-fed-rate-cuts-happen-in-2026,Will 7 Fed rate cuts happen in 2026?,"[""83225062900867600837789591190756506957715645312465902979999093167287051133800"", ""70694980832312500201330660753738089732275716848386256819010620597664479406765""]"
finance,120,616910,will-8-fed-rate-cuts-happen-in-2026,Will 8 Fed rate cuts happen in 2026?,"[""79224949855948800840589557145654317659028242814072850811675646040486360279565"", ""87675042073148826481646804686739465454480607542088274413944712124354466628470""]"
finance,120,616911,will-9-fed-rate-cuts-happen-in-2026,Will 9 Fed rate cuts happen in 2026?,"[""23126031577449775652876745717301519312850542565907124407036782701549610893044"", ""104942649192609913825700442400757579142602100704286281267464239496183536823685""]"
finance,120,616912,will-10-fed-rate-cuts-happen-in-2026,Will 10 Fed rate cuts happen in 2026?,"[""101699865858660601590309838387762714166224752219273014726406345404403204943713"", ""66183284712764802657795502795552404612971669672765842666767416251669427449952""]"
finance,120,616913,will-11-fed-rate-cuts-happen-in-2026,Will 11 Fed rate cuts happen in 2026?,"[""56345349743779788266710915561914531858285418844567819631705863717318287635981"", ""26533811683673020016156821068743960771270276222852607342597705457170159668542""]"
finance,120,616914,will-12-or-more-fed-rate-cuts-happen-in-2026,Will 12 or more Fed rate cuts happen in 2026?,"[""9348234470735473071085620208817441102005165766524508452759679947551704787649"", ""27203305404978223030553317971682713734658336588968050686197281149875057661426""]"
finance,120,618071,will-the-fed-cutcutpause-in-the-next-three-decisions-octdecjan,Will the Fed Cut–Cut–Pause in the next three decisions (Oct–Dec–Jan)?,"[""113401754986342384261044700457165882158632153698445535217371023842472815025478"", ""81906419701908530974011339985097627770048267181648886108185004759027261509242""]"
finance,120,618077,will-the-fed-decide-differently-in-the-next-three-decisions-octdecjan,Will the Fed decide differently in the next three decisions (Oct–Dec–Jan)?,"[""16018186278713893766129270377649855044679233002578361062022208432086696077104"", ""48827723684529991552849237252156781311984893775886188249280006578488168779709""]"
finance,120,618072,will-the-fed-cutcutcut-in-the-next-three-decisions-octdecjan,Will the Fed Cut–Cut–Cut in the next three decisions (Oct–Dec–Jan)?,"[""95417221270011105499568468828531867453865533932484364685389046548264041887861"", ""101322769768415942646735830228475566436146317671120615766292718518675772773223""]"
finance,120,627450,first-to-5k-gold-or-eth,First to 5k: Gold or ETH?,"[""37902884120561856159354666911594986421517777792635262864250023116967352650864"", ""109393977968431223916658147422584374037783147556547837142618929515488700202429""]"
finance,120,631181,will-nvidia-be-the-largest-company-in-the-world-by-market-cap-on-june-30-824,Will NVIDIA be the largest company in the world by market cap on June 30?,"[""114266735877811876021362945683127542532778925409590599016489267644246881997088"", ""29784683767660217718284600015167187155042303966390545299343573403150180359874""]"
finance,120,631183,will-apple-be-the-largest-company-in-the-world-by-market-cap-on-june-30-416,Will Apple be the largest company in the world by market cap on June 30?,"[""97342279120678273630607683054795863275129877804426302350940891369401329581143"", ""31322939969386218062893936997086058166263963345358385554657299529044067614241""]"
finance,120,631185,will-tesla-be-the-largest-company-in-the-world-by-market-cap-on-june-30,Will Tesla be the largest company in the world by market cap on June 30?,"[""29302012528838680690187789761162568894047228199221874292227996792731980008913"", ""60392034336577338231742284512109234079906014441771834628360951615171328173979""]"
finance,120,631187,will-amazon-be-the-largest-company-in-the-world-by-market-cap-on-june-30-123,Will Amazon be the largest company in the world by market cap on June 30?,"[""75908323727298328867730975191408371392791673519909633571828290560271497154002"", ""79789232395720638858274738847227972167237508904058868259908731026531836677826""]"
finance,120,631182,will-microsoft-be-the-largest-company-in-the-world-by-market-cap-on-june-30-612,Will Microsoft be the largest company in the world by market cap on June 30?,"[""81824425179562289518471606291145339157763825006180751370015706533159099123075"", ""11713179905711979530482617184949599169552906679471161462716508217175932604073""]"
finance,120,631184,will-alphabet-be-the-largest-company-in-the-world-by-market-cap-on-june-30,Will Alphabet be the largest company in the world by market cap on June 30?,"[""93640842770483461016456889320283445702434898889889600681435732186059788568994"", ""76365405023480211768966532998654785223008164944229461320151310988629202731862""]"
finance,120,631186,will-saudi-aramco-be-the-largest-company-in-the-world-by-market-cap-on-june-30,Will Saudi Aramco be the largest company in the world by market cap on June 30?,"[""101572915378052466010537773686792142702472736962773444087157973880663103257016"", ""3192096297883233317980054223347505806328861779294287219193063118192480857863""]"
finance,120,656311,will-openai-ipo-by-june-30-2026,Will OpenAI IPO by June 30 2026?,"[""110342741119425103389095666418410051781241046310665764076090083260836459860856"", ""35922669791796711966528124729517498456973364720735377527982461642886162753037""]"
finance,120,656312,will-openai-ipo-by-december-31-2026,Will OpenAI IPO by December 31 2026?,"[""78959017184382580042532738046363918551357602274462396865643365060706535362447"", ""10592971839058012204379818734015951513876214421642216097933518020153836601713""]"
finance,120,656313,openai-1t-ipo-before-2027,OpenAI $1t+ IPO before 2027?,"[""39763921554641941061304829681183678894833246741338293177697266335996130248563"", ""53455249154698091892597546188646780074388526414669356079477086663348609285332""]"
finance,120,658198,will-consensys-ipo-by-june-30-2026-144,Will Consensys IPO by June 30 2026?,"[""48005178440129277843280891938448828278613469164710971960155918054553353100123"", ""110062405502106250240257224011082237841555094861815463194078601497721960552848""]"
finance,120,664878,will-consensys-ipo-by-march-31-2026,Will Consensys IPO by March 31 2026?,"[""44901443285038704648888495467527795989898124409346615914800440744846007864248"", ""62700447578743726263896815303282756979065884499379004913402875825190543496515""]"
finance,120,664884,will-consensys-ipo-by-september-30-2026,Will Consensys IPO by September 30 2026?,"[""44287323850020972283935211352775826540687209058466814665073875307486513170314"", ""37883654715006963242132896450609198459500623242319081575718912327432284149793""]"
finance,120,664885,will-consensys-ipo-by-december-31-2026,Will Consensys IPO by December 31 2026?,"[""4927822480860592396593692483043642132200897775575124930148385016112430190854"", ""44547152496212847740061080841265650032108158993466836859412259707179444064344""]"
finance,120,658126,will-argentina-dollarize-by-june-30-2026,"Will Argentina dollarize by June 30, 2026?","[""85942265466488014050178628789837529099253370994950475616619512156841463704755"", ""105968432729863346987070765562525401181584491873900212191225154794647241934079""]"
finance,120,664911,will-the-fed-cutpausepause-in-the-next-three-decisions-decjanmar,Will the Fed Cut–Pause–Pause in the next three decisions (Dec–Jan–Mar)?,"[""76079112027472838335290455592014338879214017693395013229937591392536082897129"", ""67250426158514333012582972824141143519790917762132808804558517307454655824869""]"
finance,120,664913,will-the-fed-cutcutpause-in-the-next-three-decisions-decjanmar,Will the Fed Cut–Cut–Pause in the next three decisions (Dec–Jan–Mar)?,"[""58963045515858454830597065868666985841550317246656634977337721638862607956522"", ""17245023840908778169352077164388609484657422706252953627686682290105133097019""]"
finance,120,664919,will-the-fed-decide-differently-in-the-next-three-decisions-decjanmar,Will the Fed decide differently in the next three decisions (Dec–Jan–Mar)?,"[""90470164270590857569522294050663307496373202995948040533973687346149917874256"", ""17652417417968440976038287222461127524841444813976732148508916278336486033375""]"
finance,120,664912,will-the-fed-cutpausecut-in-the-next-three-decisions-decjanmar,Will the Fed Cut–Pause–Cut in the next three decisions (Dec–Jan–Mar)?,"[""89046730142038076958254899626423468342171955617736507661358119279947816273662"", ""74511912240586332650419659354928446006861690375999886071677195658969367768427""]"
finance,120,664914,will-the-fed-cutcutcut-in-the-next-three-decisions-decjanmar,Will the Fed Cut–Cut–Cut in the next three decisions (Dec–Jan–Mar)?,"[""56450849176853266568869430258311379585940604716770556650819621531600937036917"", ""73279816000909805347544460412737653006256064903261436459219672735441779333192""]"
finance,120,665205,us-national-bitcoin-reserve-before-2027,US national Bitcoin reserve before 2027?,"[""115563279943088574368475763566308524191598627607680105838058505260056381768939"", ""30455770425041126193569940063234142577691408508440512817158696601142733755169""]"
finance,120,665375,us-national-ethereum-reserve-before-2027,US national Ethereum reserve before 2027?,"[""35956462801381541703920959039254420625170916317975800264738163113000187196038"", ""10993756221115584430610104733617156789325352858000864153034080802915612037160""]"
finance,120,670058,nyse-marketwide-circuit-breaker-before-2027,NYSE marketwide circuit breaker before 2027?,"[""10776578084439550181526173165818979034936800182797800156144227188229495479910"", ""47244521176243504831320010374030626206943608425325384795080723420898313839532""]"
finance,120,676710,will-nvidia-be-the-largest-company-in-the-world-by-market-cap-on-march-31-323,Will NVIDIA be the largest company in the world by market cap on March 31?,"[""58107769059585423194555575799411268902050217147858967944602778836315254732423"", ""15610403757960672087645132402413181609068502505187076901860989170662864809048""]"
finance,120,676712,will-apple-be-the-largest-company-in-the-world-by-market-cap-on-march-31-336,Will Apple be the largest company in the world by market cap on March 31?,"[""69677952171510789450548018200554880679955967756620236507781291366446068627873"", ""94825994414016731560018933280865423441840786991881262927570053682172775755999""]"
finance,120,676714,will-tesla-be-the-largest-company-in-the-world-by-market-cap-on-march-31,Will Tesla be the largest company in the world by market cap on March 31?,"[""81149948856723777101519215824830787060576196646125816787577716414910058024325"", ""98210127750681561237004298681221476404174461535856640985847805256659962846252""]"
finance,120,676716,will-amazon-be-the-largest-company-in-the-world-by-market-cap-on-march-31-453,Will Amazon be the largest company in the world by market cap on March 31?,"[""104358443379227876934626147273023029208652029800204151319742443007204901768939"", ""18917871077491275110652659328245899710247285722204900599216692911657406965033""]"
finance,120,676711,will-microsoft-be-the-largest-company-in-the-world-by-market-cap-on-march-31-889,Will Microsoft be the largest company in the world by market cap on March 31?,"[""14208652150441949135635843033212354879735661343377122925450434797186651414068"", ""61751887147679890505957160704149688367827012218488379699505996467267147357681""]"
finance,120,676713,will-alphabet-be-the-largest-company-in-the-world-by-market-cap-on-march-31,Will Alphabet be the largest company in the world by market cap on March 31?,"[""66576679085812007338572047960104809885971851907138802976204893848917132688808"", ""71851737340748530106150191584701798269423178808109228424788423882609766682084""]"
finance,120,676715,will-saudi-aramco-be-the-largest-company-in-the-world-by-market-cap-on-march-31,Will Saudi Aramco be the largest company in the world by market cap on March 31?,"[""61879504514445309594220539230328911254257623059512641557766258931363280327033"", ""104384395240444779435193392269867531019497504945255945953656934517781003735049""]"
finance,120,676740,will-microsoft-be-the-largest-company-in-the-world-by-market-cap-on-december-31-481,Will Microsoft be the largest company in the world by market cap on December 31?,"[""391670908629060088409431896998377161667071768186645889213963384874929102170"", ""19342228451232618900380790702398447753145461678153957724169441259398521329476""]"
finance,120,676742,will-alphabet-be-the-largest-company-in-the-world-by-market-cap-on-december-31-872,Will Alphabet be the largest company in the world by market cap on December 31?,"[""62009449847159122385971991480139610869824965029008686522071073076098387124747"", ""54398790535896757998414933803834478150495648270732685658889540342278545164806""]"
finance,120,676744,will-saudi-aramco-be-the-largest-company-in-the-world-by-market-cap-on-december-31-584,Will Saudi Aramco be the largest company in the world by market cap on December 31?,"[""73927186257882802877663040737479279251981612783026680169571204930062095676076"", ""61800098061400727617846631920852564041596981000809836996003699088143705766482""]"
finance,120,676739,will-nvidia-be-the-largest-company-in-the-world-by-market-cap-on-december-31-244,Will NVIDIA be the largest company in the world by market cap on December 31?,"[""11876606915924142133615854761923277060697657209957870741155164849437788272266"", ""114033095271617070714983865791504478906266507670567428753203001241312040895286""]"
finance,120,676741,will-apple-be-the-largest-company-in-the-world-by-market-cap-on-december-31-291,Will Apple be the largest company in the world by market cap on December 31?,"[""9875273331604434310973374077817381730908757452538191940842519381772366848"", ""102723918081644490126383882876216056971015484595406893020273651317068912986031""]"
finance,120,676743,will-tesla-be-the-largest-company-in-the-world-by-market-cap-on-december-31-139,Will Tesla be the largest company in the world by market cap on December 31?,"[""50967548204329017987830198881678379324925229642745345006556239550086450305683"", ""115501292123784493560208603134608720469558256088155715398265930336987426257500""]"
finance,120,676745,will-amazon-be-the-largest-company-in-the-world-by-market-cap-on-december-31-376,Will Amazon be the largest company in the world by market cap on December 31?,"[""23899766443614969608658296541413892746074395565401020148911064394383451718287"", ""25765037387524014769837184703839398880309939079249018711823802821484025728360""]"
finance,120,676777,discord-ipo-before-2027,Discord IPO before 2027?,"[""109050763670844840136258774913985651681686873718595787515613754504575546820460"", ""115728410453387520083284177722671397699318473480081453693047045807356716332906""]"
finance,120,676779,ripple-labs-ipo-before-2027,Ripple Labs IPO before 2027?,"[""53064735435943082896229789060556980462299092393496448053760217080993877300736"", ""16641997961310965077868179979597715863408166234993465436980363144224302239530""]"
finance,120,676781,ramp-ipo-before-2027,Ramp IPO before 2027?,"[""99096035875931075489959591539879571471018742388265540523550496049518921089404"", ""97461567367444085350312254666626635720403856867137820505027824186111652234800""]"
finance,120,676783,vanta-ipo-before-2027,Vanta IPO before 2027?,"[""44253773982269647786001433323095618605413985786094225082181566233253570490080"", ""74494918888439101718113207558116765686298810221372711234635598871515646553437""]"
finance,120,676785,openai-ipo-before-2027,OpenAI IPO before 2027?,"[""110919823681366572848644726084407500574182275918205089812967934254809885857695"", ""44069265739522064332214860829659371087110860870698295438128050660626185746105""]"
finance,120,676787,rippling-ipo-before-2027,Rippling IPO before 2027?,"[""97888774703328209735636282969786650094483694536767274334960908671709358353142"", ""115429675569449083100286172489819353537854500668353188329943358512922263259517""]"
finance,120,676789,remote-ipo-before-2027,Remote IPO before 2027?,"[""28554054759152936832436834424748225319267533533819734865996077792322359236743"", ""26400719500840939224449585090201989406864233102551996419532290285366618846419""]"
finance,120,676791,deel-ipo-before-2027,Deel IPO before 2027?,"[""103252860700134491272823973812399461307972304149985031647360167592025577180003"", ""24287203608481455722708267678458082229111156588412574816150580819426089745229""]"
finance,120,676793,glean-ipo-before-2027,Glean IPO before 2027?,"[""22214681972750293752355207015710719881964795894040161319563612749213621990279"", ""99806482512163772093213698351512645362561880299002253950043617543667952180272""]"
finance,120,676795,spacex-space-exploration-technologies-corp-ipo-before-2027,SpaceX (Space Exploration Technologies Corp.) IPO before 2027?,"[""107944030544487331600756278564213211285916626788584899601539079933566960065557"", ""83201356904852755468238099143349835359028248079788652710244965283576437316776""]"
finance,120,676797,applied-intuition-ipo-before-2027,Applied Intuition IPO before 2027?,"[""40512214973557239317883334724208023318180382293401341414735298990608582827002"", ""22973446468378642271732777173864383102876388398878805059785251656421031083837""]"
finance,120,676799,freddie-mac-ipo-before-2027,Freddie Mac IPO before 2027?,"[""76805434932688769873226509578301843524396414324761712538168620005009151138922"", ""57902328043264953811345279424598097361202674877504003399721999106746944592183""]"
finance,120,676801,once-upon-a-farm-ipo-before-2027,Once Upon a Farm IPO before 2027?,"[""21309983038959961262636952494012214612261893866462158947734294145755726951412"", ""47635803219583067175881979941876329407275565991007868636322310847652999382552""]"
finance,120,676778,stripe-ipo-before-2027,Stripe IPO before 2027?,"[""78980421215689264629590568648383231578826659618891400448902061227448879469650"", ""97983140859002915320127132548392194354320283907053152160023065397427614887609""]"
finance,120,676780,cerebras-ipo-before-2027,Cerebras IPO before 2027?,"[""25982907000886272642531996406956720036745567482481083385223020885929208303933"", ""64682300313690857160004627045683711831291861586596602489767511190298869795790""]"
finance,120,676782,celonis-ipo-before-2027,Celonis IPO before 2027?,"[""30247838524016950285983728899628085099194631313141244143555651362630420449270"", ""2839559420458999897370507413382461211242950642694478715942220254332514410448""]"
finance,120,676784,anduril-ipo-before-2027,Anduril IPO before 2027?,"[""41360386508824407909687688676013929824439320010172810067606132053436708047510"", ""9972947637227459725887723519702818686033420825494738974426889488274873919979""]"
finance,120,676786,brex-ipo-before-2027,Brex IPO before 2027?,"[""35811821204623000762481194216798685807237033189176473614701130487526474301000"", ""71862252892518220786897917331580748283557483584076677799138295643320728536024""]"
finance,120,676788,anysphere-cursor-ipo-before-2027,Anysphere (Cursor) IPO before 2027?,"[""64144344870036344049885940185903831067897427524871345481335978826371945996458"", ""6359675694304889634218430289048055551734875688775411198796070061618708254320""]"
finance,120,676790,mistral-ai-ipo-before-2027,Mistral AI IPO before 2027?,"[""59882819080993378517421421718790840646191419182127143698531813340380148096554"", ""111521953338217807212708040734131666195852846895939238172904187950753584728456""]"
finance,120,676792,anthropic-ipo-before-2027,Anthropic IPO before 2027?,"[""31650083965282390269113502048883725495895331661148956202621012482964650485070"", ""79659126453744117609155577783430286183745820479892256192797614957132714720158""]"
finance,120,676794,xai-ipo-before-2027,xAI IPO before 2027?,"[""17333726941730014825030568503478265306035364239877037625635559620205086938354"", ""109176275821654123695852667727085800476461368485803184824012889200432610414969""]"
finance,120,676796,databricks-ipo-before-2027,Databricks IPO before 2027?,"[""102271901685490192263075873121616098873678391076849731521197100584061690427842"", ""50724669002565293593544339682761909412469662559993685411521730063634887909208""]"
finance,120,676798,fannie-mae-ipo-before-2027,Fannie Mae IPO before 2027?,"[""10085623576425939489334430533843113830054321801168132939862637909842775635277"", ""48875651453490745058785748256671386270005628755617346208305094003203933839072""]"
finance,120,676802,musk-out-as-tesla-ceo-before-2027,Musk out as Tesla CEO before 2027?,"[""101129384109437429316473694955824877559353345274754874163018334567697217858751"", ""39288963141128996081726917903469212844164834307858564320712174133789758624741""]"
finance,120,676827,openai-acquired-before-2027,OpenAI acquired before 2027?,"[""70588770125864958805622362684940561430042506256738665908525452877564320602185"", ""60424454424458100885899098279481429378530707040343938827122388210931527471813""]"
finance,120,676830,will-microstrategy-announce-bankruptcy-before-2027,Will MicroStrategy announce bankruptcy before 2027?,"[""73750806898846511435427985586715707010049204992469696083485610340628946790851"", ""53206852571696647606149015714977444870775066159769404702883892048269394684100""]"
finance,120,676846,anthropic-acquired-before-2027,Anthropic acquired before 2027?,"[""35933678883102455876134254283504834160806323059381539125704809724269397337318"", ""74874476829246748039099859656722379262434699071616647662002556827051614505931""]"
finance,120,902299,will-the-10-year-treasury-yield-hit-4pt3-before-2027-562,Will the 10-year Treasury yield hit 4.3% before 2027?,"[""106778113591587130823237611730106801156642014590069463334908213303854557848320"", ""24799852729740262751171447974546708999869903145660949093052442987350868097255""]"
finance,120,902298,will-the-10-year-treasury-yield-hit-4pt4-before-2027-698-317,Will the 10-year Treasury yield hit 4.4% before 2027?,"[""54458771874102923476446007397967779610891477364928997294803776480397995285670"", ""89316919232157118417445590549355216256748964718103116943399506260891481945663""]"
finance,120,677021,will-the-10-year-treasury-yield-hit-4pt5-before-2027-372-618,Will the 10-year Treasury yield hit 4.5% before 2027?,"[""74157428658439936702178176794271852116171351968325754257122079016763626549678"", ""112450585715958272869844476948534618215928560066779172451259465109089215948136""]"
finance,120,677023,will-the-10-year-treasury-yield-hit-4pt8-before-2027-692-434,Will the 10-year Treasury yield hit 4.8% before 2027?,"[""57813774524155463423838033259397133747187306761649300584910471142751787047106"", ""11877463421575627399832814060735932096264057733741460299610472479162768119379""]"
finance,120,677025,will-the-10-year-treasury-yield-hit-5pt2-before-2027-457-991,Will the 10-year Treasury yield hit 5.2% before 2027?,"[""70090363170367815297146294007692529992906189341824085184699164213923074932193"", ""35918614959132240672972100533187554004607507769891590466812247031982809612815""]"
finance,120,677027,will-the-10-year-treasury-yield-hit-5pt7-before-2027-988-682,Will the 10-year Treasury yield hit 5.7% before 2027?,"[""19807745274820218436318664068726385243490453006769046292026430944247457642518"", ""21131496477873579455903585507781251181064860444928699705256348049912729827076""]"
